코드,발송일,유형코드,수량,
294335,20100507,1853, 	1 ,
294335,20100507,1815, 	18 ,
294335,20100507,1692, 	5 ,
294016,20100507,1815, 	15 ,
292036,20100507,1373, 	33 ,
290419,20100507,1815, 	100 ,
290056,20100507,1815, 	192 ,
289990,20100507,1815, 	6 ,
289843,20100507,1815, 	470 ,
289843,20100507,1656, 	6 ,
289843,20100507,1692, 	288 ,
289425,20100507,1815, 	16 ,
287815,20100507,1815, 	47 ,
287815,20100507,1692, 	2 ,
287815,20100507,1878, 	1 ,
287694,20100507,1815, 	9 ,
287694,20100507,1692, 	188 ,
286778,20100507,1815, 	200 ,
286356,20100507,1815, 	4 ,
285975,20100507,1815, 	20 ,
285267,20100507,1656, 	104 ,
285267,20100507,1692, 	6 ,
284834,20100507,1815, 	44 ,
284541,20100507,1041, 	2 ,
284541,20100507,1797, 	34 ,
284053,20100507,1692, 	33 ,
282546,20100507,1373, 	192 ,
275433,20100507,1815, 	159 ,
275433,20100507,1656, 	1 ,
275433,20100507,1692, 	96 ,
272415,20100507,1815, 	17 ,
272415,20100507,1692, 	2 ,
272415,20100507,1878, 	28 ,
269247,20100507,1041, 	32 ,
269247,20100507,1797, 	200 ,
269247,20100507,1261, 	24 ,
266112,20100507,1815, 	16 ,
266112,20100507,1692, 	2 ,
266079,20100507,1692, 	3 ,
265867,20100507,1815, 	2 ,
265823,20100507,1692, 	3 ,
265731,20100507,1815, 	19 ,
265731,20100507,1656, 	2 ,
265731,20100507,1041, 	1 ,
247467,20100507,1815, 	3 ,
247467,20100507,1261, 	780 ,
247456,20100507,1815, 	68 ,
247456,20100507,1261, 	32 ,
247453,20100507,1261, 	288 ,
247445,20100507,1815, 	116 ,
247445,20100507,1261, 	114 ,
247442,20100507,1815, 	108 ,
247442,20100507,1261, 	148 ,
247434,20100507,1815, 	128 ,
247434,20100507,1261, 	64 ,
230791,20100507,1815, 	27 ,
230773,20100507,1815, 	4 ,
230553,20100507,1041, 	2 ,
230527,20100507,1373, 	8 ,
230183,20100507,1041, 	56 ,
230183,20100507,1797, 	2 ,
230025,20100507,1815, 	20 ,
229893,20100507,1692, 	119 ,
229893,20100507,1375, 	7 ,
229893,20100507,1376, 	1 ,
229893,20100507,1261, 	16 ,
229893,20100507,1373, 	77 ,
229889,20100507,1815, 	80 ,
229889,20100507,1692, 	144 ,
229889,20100507,1373, 	16 ,
229878,20100507,1815, 	23 ,
229878,20100507,1692, 	141 ,
229878,20100507,1878, 	4 ,
229878,20100507,1373, 	32 ,
229867,20100507,1815, 	8 ,
229867,20100507,1692, 	51 ,
229867,20100507,1878, 	1 ,
228907,20100507,1797, 	11 ,
228907,20100507,1261, 	30 ,
228756,20100507,1815, 	12 ,
228159,20100507,1815, 	19 ,
227645,20100507,1815, 	2 ,
227645,20100507,1692, 	9 ,
227645,20100507,1878, 	4 ,
227631,20100507,1815, 	81 ,
227631,20100507,1025, 	1 ,
227609,20100507,1396, 	17 ,
227609,20100507,1815," 	5,182 ",
227609,20100507,1656, 	55 ,
227609,20100507,1692, 	194 ,
227308,20100507,1815, 	40 ,
227308,20100507,1025, 	3 ,
227308,20100507,1656, 	2 ,
227308,20100507,1692, 	49 ,
227308,20100507,1375, 	1 ,
227308,20100507,1745, 	2 ,
227308,20100507,1261, 	30 ,
226901,20100507,1878, 	2 ,
225753,20100507,1815, 	16 ,
225746,20100507,1692, 	1 ,
225739,20100507,1815, 	465 ,
225739,20100507,1656, 	20 ,
225739,20100507,1692, 	90 ,
225739,20100507,1891, 	14 ,
225739,20100507,1261, 	20 ,
225739,20100507,1373, 	1 ,
225262,20100507,1396, 	2 ,
225262,20100507,1815, 	120 ,
225262,20100507,1025, 	1 ,
225262,20100507,1656, 	2 ,
225262,20100507,1041, 	1 ,
224822,20100507,1815, 	14 ,
224639,20100507,1815, 	211 ,
224639,20100507,1656, 	3 ,
224639,20100507,1041, 	3 ,
224455,20100507,1815, 	4 ,
224067,20100507,1815, 	172 ,
223880,20100507,1815, 	7 ,
223880,20100507,1692, 	8 ,
222934,20100507,1853, 	62 ,
222908,20100507,1815, 	48 ,
222908,20100507,1692, 	144 ,
222222,20100507,1261, 	200 ,
222219,20100507,1815, 	20 ,
222219,20100507,1261, 	4 ,
222167,20100507,1815, 	3 ,
222006,20100507,1815, 	162 ,
222006,20100507,1656, 	5 ,
222006,20100507,1692, 	35 ,
221225,20100507,1815, 	300 ,
219989,20100507,1815, 	39 ,
297946,20100508,1815, 	4 ,
297946,20100508,1692, 	12 ,
297946,20100508,1373, 	1 ,
297308,20100508,1815, 	11 ,
297308,20100508,1656, 	1 ,
297140,20100508,1815, 	1 ,
296898,20100508,1815, 	15 ,
296898,20100508,1692, 	26 ,
296670,20100508,1815, 	28 ,
296601,20100508,1815, 	49 ,
296601,20100508,1656, 	4 ,
296582,20100508,1815, 	22 ,
296582,20100508,1656, 	4 ,
296582,20100508,1041, 	1 ,
296579,20100508,1815, 	23 ,
296579,20100508,1656, 	4 ,
296575,20100508,1815, 	42 ,
296575,20100508,1656, 	9 ,
296516,20100508,1815, 	3 ,
296516,20100508,1656, 	1 ,
296304,20100508,1815, 	220 ,
296304,20100508,1656, 	1 ,
296304,20100508,1041, 	1 ,
296304,20100508,1797, 	2 ,
296285,20100508,1815, 	4 ,
295765,20100508,1878, 	16 ,
293774,20100508,1815, 	67 ,
293774,20100508,1878, 	1 ,
293774,20100508,1627, 	32 ,
290983,20100508,1815, 	45 ,
290983,20100508,1692, 	255 ,
289843,20100508,1815, 	150 ,
289843,20100508,1692, 	356 ,
289425,20100508,1815, 	16 ,
289135,20100508,1815, 	2 ,
289132,20100508,1815, 	5 ,
287878,20100508,1815, 	10 ,
287694,20100508,1815, 	3 ,
287694,20100508,1692, 	54 ,
286506,20100508,1815, 	45 ,
286506,20100508,1692, 	7 ,
284816,20100508,1815, 	11 ,
284816,20100508,1041, 	9 ,
272415,20100508,1815, 	3 ,
272415,20100508,1878, 	4 ,
266189,20100508,1692, 	173 ,
266112,20100508,1853, 	21 ,
266112,20100508,1815, 	7 ,
266112,20100508,1692, 	2 ,
265731,20100508,1815, 	29 ,
265731,20100508,1025, 	2 ,
265731,20100508,1041, 	10 ,
265731,20100508,1261, 	1 ,
265625,20100508,1396, 	2 ,
265625,20100508,1815, 	180 ,
265625,20100508,1656, 	20 ,
265625,20100508,1041, 	2 ,
247467,20100508,1261, 	512 ,
247456,20100508,1815, 	176 ,
247456,20100508,1261, 	112 ,
247453,20100508,1261, 	288 ,
247445,20100508,1815, 	116 ,
247445,20100508,1261, 	114 ,
230791,20100508,1815, 	3 ,
230667,20100508,1815, 	55 ,
230667,20100508,1041, 	68 ,
230667,20100508,1797, 	10 ,
230667,20100508,1261, 	68 ,
230447,20100508,1692, 	18 ,
230344,20100508,1815, 	225 ,
230344,20100508,1656, 	9 ,
230344,20100508,1692, 	22 ,
230183,20100508,1815, 	1 ,
230183,20100508,1041, 	222 ,
230183,20100508,1797, 	24 ,
230183,20100508,1261, 	7 ,
228159,20100508,1242, 	1 ,
228159,20100508,1815, 	12 ,
228159,20100508,1656, 	4 ,
227631,20100508,1815, 	328 ,
227631,20100508,1025, 	6 ,
227631,20100508,1656, 	2 ,
227631,20100508,1216, 	4 ,
227609,20100508,1396, 	15 ,
227609,20100508,1815," 	4,061 ",
227609,20100508,1656, 	48 ,
227308,20100508,1815, 	1 ,
227308,20100508,1025, 	1 ,
227308,20100508,1692, 	16 ,
227308,20100508,1261, 	65 ,
227066,20100508,1091, 	107 ,
226901,20100508,1815, 	40 ,
225746,20100508,1692, 	4 ,
225739,20100508,1815, 	21 ,
225739,20100508,1656, 	30 ,
225739,20100508,1692, 	44 ,
225739,20100508,1041, 	2 ,
225739,20100508,1745, 	3 ,
225739,20100508,1261, 	80 ,
225262,20100508,1815, 	190 ,
225262,20100508,1656, 	2 ,
225262,20100508,1692, 	6 ,
225262,20100508,1878, 	1 ,
224639,20100508,1815, 	96 ,
224639,20100508,1656, 	2 ,
224433,20100508,1815, 	8 ,
224433,20100508,1041, 	9 ,
224433,20100508,1797, 	1 ,
224433,20100508,1261, 	2 ,
224433,20100508,1373, 	20 ,
224433,20100508,1091, 	17 ,
223993,20100508,1242, 	5 ,
223993,20100508,1041, 	1 ,
223993,20100508,1797, 	2 ,
223993,20100508,1627, 	69 ,
223993,20100508,1261, 	29 ,
223880,20100508,1815, 	5 ,
223880,20100508,1692, 	33 ,
222167,20100508,1815, 	16 ,
222006,20100508,1815, 	224 ,
221533,20100508,1815, 	51 ,
221533,20100508,1692, 	7 ,
289843,20100509,1815, 	200 ,
227609,20100509,1815, 	251 ,
297935,20100510,1878, 	11 ,
297935,20100510,1627, 	1 ,
297444,20100510,1815, 	60 ,
297308,20100510,1815, 	11 ,
297308,20100510,1656, 	1 ,
296912,20100510,1091, 	800 ,
296909,20100510,1261, 	40 ,
296909,20100510,1091, 	130 ,
296898,20100510,1815, 	11 ,
296898,20100510,1692, 	23 ,
296700,20100510,1396, 	3 ,
296700,20100510,1815, 	472 ,
296700,20100510,1656, 	5 ,
296670,20100510,1815, 	3 ,
296626,20100510,1815, 	9 ,
296626,20100510,1656, 	4 ,
296560,20100510,1396, 	1 ,
296560,20100510,1815, 	58 ,
296560,20100510,1656, 	7 ,
296560,20100510,1041, 	1 ,
296546,20100510,1396, 	1 ,
296546,20100510,1815, 	17 ,
296546,20100510,1656, 	2 ,
296546,20100510,1041, 	1 ,
296538,20100510,1815, 	47 ,
296538,20100510,1656, 	5 ,
296516,20100510,1815, 	2 ,
296516,20100510,1656, 	4 ,
296304,20100510,1815, 	222 ,
296304,20100510,1041, 	2 ,
295402,20100510,1878, 	18 ,
293880,20100510,1242, 	1 ,
293880,20100510,1815, 	4 ,
293880,20100510,1656, 	3 ,
293880,20100510,1041, 	4 ,
293755,20100510,1815, 	190 ,
292384,20100510,1815, 	90 ,
291867,20100510,1815, 	36 ,
290188,20100510,1815, 	6 ,
289843,20100510,1815, 	225 ,
289843,20100510,1656, 	3 ,
289843,20100510,1692, 	64 ,
289843,20100510,1261, 	180 ,
289425,20100510,1815, 	32 ,
289201,20100510,1878, 	39 ,
288197,20100510,1815, 	8 ,
287694,20100510,1815, 	4 ,
287694,20100510,1692, 	77 ,
286506,20100510,1815, 	110 ,
286506,20100510,1656, 	1 ,
286506,20100510,1692, 	8 ,
286506,20100510,1041, 	2 ,
286506,20100510,1797, 	1 ,
284666,20100510,1815, 	67 ,
284666,20100510,1041, 	5 ,
284545,20100510,1815, 	14 ,
284541,20100510,1797, 	3 ,
284402,20100510,1891, 	1 ,
283137,20100510,1815, 	178 ,
282719,20100510,1815, 	256 ,
282616,20100510,1815, 	23 ,
275433,20100510,1815, 	96 ,
275433,20100510,1692, 	158 ,
275433,20100510,1373, 	2 ,
275143,20100510,1692, 	240 ,
272415,20100510,1815, 	8 ,
272415,20100510,1692, 	1 ,
269251,20100510,1041, 	204 ,
269251,20100510,1797, 	2 ,
266112,20100510,1853, 	3 ,
266112,20100510,1815, 	6 ,
266112,20100510,1692, 	3 ,
266112,20100510,1878, 	5 ,
266112,20100510,1627, 	5 ,
266094,20100510,1692, 	10 ,
266094,20100510,1878, 	4 ,
266094,20100510,1627, 	2 ,
266079,20100510,1692, 	1 ,
265731,20100510,1815, 	42 ,
265731,20100510,1656, 	5 ,
265672,20100510,1041," 	1,429 ",
265672,20100510,1261, 	734 ,
247467,20100510,1815, 	4 ,
247467,20100510,1261, 	796 ,
247456,20100510,1815, 	70 ,
247456,20100510,1261, 	60 ,
247453,20100510,1261, 	544 ,
247445,20100510,1815, 	108 ,
247445,20100510,1261, 	114 ,
247442,20100510,1815, 	138 ,
247442,20100510,1261, 	118 ,
247434,20100510,1815, 	144 ,
247434,20100510,1261, 	176 ,
230810,20100510,1041, 	22 ,
230810,20100510,1261, 	2 ,
230755,20100510,1815, 	2 ,
230667,20100510,1815, 	30 ,
230667,20100510,1041, 	77 ,
230667,20100510,1261, 	152 ,
230527,20100510,1373, 	1 ,
230388,20100510,1041, 	2 ,
230344,20100510,1815, 	200 ,
230344,20100510,1692, 	56 ,
230183,20100510,1041, 	23 ,
230183,20100510,1797, 	51 ,
230183,20100510,1261, 	8 ,
228588,20100510,1815, 	223 ,
228588,20100510,1041, 	3 ,
228588,20100510,1261, 	26 ,
228159,20100510,1815, 	27 ,
227909,20100510,1815, 	10 ,
227909,20100510,1041, 	7 ,
227909,20100510,1797, 	5 ,
227645,20100510,1815, 	46 ,
227645,20100510,1692, 	7 ,
227645,20100510,1878, 	6 ,
227631,20100510,1815, 	213 ,
227631,20100510,1025, 	2 ,
227631,20100510,1656, 	5 ,
227609,20100510,1396, 	53 ,
227609,20100510,1815," 	10,662 ",
227609,20100510,1656, 	128 ,
227609,20100510,1692, 	3 ,
227308,20100510,1815, 	2 ,
227308,20100510,1025, 	6 ,
227308,20100510,1656, 	2 ,
227308,20100510,1692, 	56 ,
227308,20100510,1041, 	1 ,
227308,20100510,1745, 	2 ,
227308,20100510,1261, 	29 ,
226901,20100510,1815, 	2 ,
226729,20100510,1815, 	240 ,
225753,20100510,1815, 	8 ,
225753,20100510,1692, 	1 ,
225750,20100510,1692, 	35 ,
225750,20100510,1878, 	1 ,
225746,20100510,1692, 	34 ,
225746,20100510,1878, 	7 ,
225739,20100510,1815, 	30 ,
225739,20100510,1656, 	23 ,
225739,20100510,1692, 	95 ,
225739,20100510,1041, 	4 ,
225739,20100510,1261, 	28 ,
225262,20100510,1815, 	29 ,
225262,20100510,1656, 	2 ,
225262,20100510,1041, 	2 ,
224639,20100510,1815, 	220 ,
224639,20100510,1656, 	5 ,
224639,20100510,1041, 	3 ,
223971,20100510,1815, 	41 ,
223880,20100510,1815, 	1 ,
222417,20100510,1815, 	4 ,
222417,20100510,1041, 	161 ,
222406,20100510,1041, 	106 ,
222193,20100510,1815, 	108 ,
222193,20100510,1261, 	72 ,
222167,20100510,1815, 	34 ,
222006,20100510,1815, 	394 ,
222006,20100510,1656, 	12 ,
222006,20100510,1692, 	74 ,
221507,20100510,1261," 	1,350 ",
220554,20100510,1041, 	55 ,
220554,20100510,1797, 	5 ,
297994,20100511,1815, 	189 ,
297994,20100511,1025, 	1 ,
297994,20100511,1656, 	1 ,
297994,20100511,1692, 	7 ,
297994,20100511,1041, 	4 ,
297994,20100511,1261, 	1 ,
297994,20100511,1373, 	1 ,
297308,20100511,1815, 	15 ,
297308,20100511,1656, 	1 ,
297107,20100511,1878, 	3 ,
297107,20100511,1627, 	131 ,
296912,20100511,1091, 	370 ,
296898,20100511,1815, 	8 ,
296898,20100511,1692, 	12 ,
296703,20100511,1815, 	191 ,
296703,20100511,1656, 	1 ,
296670,20100511,1815, 	2 ,
296304,20100511,1396, 	20 ,
296304,20100511,1815, 	202 ,
296304,20100511,1656, 	1 ,
296304,20100511,1041, 	1 ,
295372,20100511,1878, 	31 ,
294335,20100511,1815, 	22 ,
294335,20100511,1692, 	4 ,
293125,20100511,1815, 	16 ,
293125,20100511,1656, 	5 ,
292498,20100511,1878, 	1 ,
292498,20100511,1091, 	3 ,
290386,20100511,1815, 	6 ,
290122,20100511,1041, 	256 ,
289843,20100511,1815, 	50 ,
289594,20100511,1815, 	5 ,
289425,20100511,1815, 	32 ,
284402,20100511,1891, 	1 ,
283115,20100511,1815, 	81 ,
283115,20100511,1656, 	1 ,
282759,20100511,1878, 	304 ,
282620,20100511,1797, 	30 ,
275444,20100511,1815, 	162 ,
275444,20100511,1692, 	61 ,
275444,20100511,1041, 	1 ,
275143,20100511,1815, 	10 ,
275143,20100511,1656, 	1 ,
275143,20100511,1692, 	160 ,
272415,20100511,1815, 	12 ,
272415,20100511,1692, 	1 ,
272415,20100511,1878, 	7 ,
266112,20100511,1815, 	5 ,
266079,20100511,1692, 	1 ,
265731,20100511,1815, 	30 ,
265731,20100511,1261, 	1 ,
247467,20100511,1815, 	7 ,
247467,20100511,1261, 	561 ,
247453,20100511,1261, 	480 ,
247449,20100511,1815, 	176 ,
247438,20100511,1815, 	240 ,
247438,20100511,1261, 	256 ,
230813,20100511,1041, 	20 ,
230813,20100511,1797, 	2 ,
230810,20100511,1815, 	1 ,
230810,20100511,1261, 	13 ,
230773,20100511,1815, 	1 ,
230491,20100511,1041, 	106 ,
230491,20100511,1797, 	102 ,
230491,20100511,1261, 	16 ,
230183,20100511,1815, 	1 ,
230183,20100511,1025, 	1 ,
230183,20100511,1041, 	203 ,
230183,20100511,1797, 	18 ,
230183,20100511,1261, 	8 ,
230025,20100511,1815, 	18 ,
229889,20100511,1815, 	96 ,
229889,20100511,1692, 	96 ,
229867,20100511,1815, 	12 ,
229867,20100511,1692, 	88 ,
229867,20100511,1878, 	2 ,
229867,20100511,1373, 	10 ,
228738,20100511,1692, 	3 ,
228738,20100511,1878, 	2 ,
228738,20100511,1627, 	1 ,
228738,20100511,1261, 	5 ,
228738,20100511,1373, 	149 ,
228588,20100511,1396, 	1 ,
228588,20100511,1815, 	208 ,
228588,20100511,1041, 	2 ,
228588,20100511,1261, 	41 ,
228159,20100511,1815, 	25 ,
228082,20100511,1815, 	39 ,
227645,20100511,1815, 	1 ,
227645,20100511,1692, 	2 ,
227631,20100511,1815, 	160 ,
227609,20100511,1396, 	24 ,
227609,20100511,1815," 	5,912 ",
227609,20100511,1656, 	97 ,
227308,20100511,1815, 	272 ,
227308,20100511,1025, 	14 ,
227308,20100511,1656, 	4 ,
227308,20100511,1692, 	97 ,
227308,20100511,1745, 	1 ,
227308,20100511,1261, 	10 ,
227132,20100511,1041, 	57 ,
227132,20100511,1261, 	367 ,
226901,20100511,1815, 	39 ,
226901,20100511,1878, 	20 ,
226663,20100511,1692, 	162 ,
225746,20100511,1692, 	5 ,
225739,20100511,1815, 	237 ,
225739,20100511,1656, 	44 ,
225739,20100511,1692, 	73 ,
225739,20100511,1041, 	3 ,
225739,20100511,1261, 	22 ,
225658,20100511,1692, 	16 ,
225145,20100511,1692, 	32 ,
225145,20100511,1878, 	1 ,
224639,20100511,1815, 	108 ,
224617,20100511,1355, 	40 ,
224617,20100511,1041, 	160 ,
224455,20100511,1815, 	12 ,
224455,20100511,1692, 	404 ,
224224,20100511,1815, 	19 ,
224224,20100511,1656, 	1 ,
224067,20100511,1815, 	12 ,
223880,20100511,1815, 	1 ,
223869,20100511,1815, 	93 ,
223869,20100511,1692, 	12 ,
223869,20100511,1041, 	7 ,
223814,20100511,1041, 	1 ,
223814,20100511,1878, 	5 ,
223685,20100511,1815, 	12 ,
223685,20100511,1692, 	7 ,
223685,20100511,1878, 	8 ,
223685,20100511,1627, 	1 ,
223685,20100511,1373, 	1 ,
223502,20100511,1815, 	60 ,
223502,20100511,1692, 	20 ,
222908,20100511,1815, 	34 ,
222908,20100511,1656, 	1 ,
222908,20100511,1692, 	112 ,
222274,20100511,1815, 	61 ,
222167,20100511,1815, 	17 ,
222006,20100511,1815, 	203 ,
222006,20100511,1656, 	17 ,
222006,20100511,1692, 	25 ,
222006,20100511,1745, 	5 ,
222006,20100511,1261, 	4 ,
222006,20100511,1373, 	2 ,
221797,20100511,1853, 	46 ,
221691,20100511,1815, 	136 ,
220488,20100511,1815, 	12 ,
220404,20100511,1815, 	12 ,
298009,20100512,1853, 	10 ,
297946,20100512,1396, 	1 ,
297946,20100512,1815, 	14 ,
297946,20100512,1656, 	3 ,
297946,20100512,1692, 	39 ,
297946,20100512,1373, 	7 ,
297939,20100512,1878, 	170 ,
297308,20100512,1815, 	6 ,
297308,20100512,1656, 	1 ,
296949,20100512,1815, 	256 ,
296912,20100512,1091, 	330 ,
296898,20100512,1815, 	8 ,
296898,20100512,1692, 	19 ,
296670,20100512,1815, 	2 ,
296652,20100512,1396, 	2 ,
296652,20100512,1815, 	123 ,
296652,20100512,1656, 	12 ,
296619,20100512,1815, 	40 ,
296619,20100512,1656, 	8 ,
296582,20100512,1815, 	22 ,
296582,20100512,1656, 	2 ,
296575,20100512,1815, 	48 ,
296575,20100512,1656, 	3 ,
296546,20100512,1815, 	20 ,
296546,20100512,1656, 	4 ,
296516,20100512,1815, 	24 ,
296516,20100512,1656, 	4 ,
296498,20100512,1853, 	117 ,
296304,20100512,1396, 	30 ,
296304,20100512,1815, 	398 ,
296135,20100512,1815, 	3 ,
296135,20100512,1692, 	5 ,
296135,20100512,1041, 	6 ,
296135,20100512,1878, 	36 ,
294698,20100512,1815, 	16 ,
293832,20100512,1041, 	1 ,
293832,20100512,1878, 	34 ,
293832,20100512,1627, 	8 ,
292391,20100512,1041, 	101 ,
292109,20100512,1815, 	12 ,
289843,20100512,1815, 	100 ,
289425,20100512,1815, 	16 ,
289132,20100512,1815, 	4 ,
287694,20100512,1815, 	1 ,
287694,20100512,1692, 	145 ,
286506,20100512,1815, 	40 ,
286506,20100512,1692, 	5 ,
286506,20100512,1041, 	3 ,
286033,20100512,1815, 	5 ,
285975,20100512,1815, 	30 ,
285311,20100512,1815, 	416 ,
284871,20100512,1815, 	10 ,
284834,20100512,1815, 	9 ,
284834,20100512,1041, 	1 ,
283672,20100512,1815, 	12 ,
283426,20100512,1815, 	1 ,
283426,20100512,1041, 	119 ,
283309,20100512,1815, 	50 ,
282653,20100512,1656, 	8 ,
275143,20100512,1692, 	100 ,
272415,20100512,1815, 	14 ,
272415,20100512,1878, 	2 ,
272408,20100512,1878, 	192 ,
266138,20100512,1878, 	2 ,
266138,20100512,1627, 	1 ,
266112,20100512,1853, 	4 ,
266112,20100512,1815, 	15 ,
266112,20100512,1692, 	9 ,
266112,20100512,1878, 	4 ,
266112,20100512,1627, 	1 ,
266112,20100512,1091, 	1 ,
266079,20100512,1815, 	6 ,
265823,20100512,1692, 	2 ,
265731,20100512,1242, 	1 ,
265731,20100512,1815, 	12 ,
265731,20100512,1025, 	2 ,
265731,20100512,1692, 	23 ,
265731,20100512,1041, 	8 ,
247467,20100512,1261, 	783 ,
247456,20100512,1815, 	96 ,
247456,20100512,1261, 	96 ,
247453,20100512,1261, 	544 ,
230810,20100512,1815, 	12 ,
230810,20100512,1355, 	1 ,
230810,20100512,1041, 	121 ,
230810,20100512,1878, 	1 ,
230626,20100512,1373, 	3 ,
230527,20100512,1041, 	1 ,
230509,20100512,1373, 	18 ,
230025,20100512,1815, 	18 ,
229948,20100512,1261, 	34 ,
229878,20100512,1815, 	115 ,
229878,20100512,1692, 	84 ,
229878,20100512,1878, 	1 ,
229875,20100512,1815, 	9 ,
228588,20100512,1396, 	1 ,
228588,20100512,1815, 	232 ,
228588,20100512,1656, 	1 ,
228588,20100512,1041, 	4 ,
228588,20100512,1261, 	14 ,
228419,20100512,1261, 	108 ,
228419,20100512,1373, 	29 ,
228159,20100512,1815, 	13 ,
228159,20100512,1656, 	1 ,
227645,20100512,1815, 	42 ,
227645,20100512,1692, 	3 ,
227645,20100512,1041, 	1 ,
227645,20100512,1878, 	7 ,
227631,20100512,1815, 	73 ,
227631,20100512,1656, 	1 ,
227609,20100512,1396, 	20 ,
227609,20100512,1815," 	4,178 ",
227609,20100512,1656, 	63 ,
227308,20100512,1815, 	51 ,
227308,20100512,1025, 	5 ,
227308,20100512,1656, 	3 ,
227308,20100512,1692, 	40 ,
227308,20100512,1261, 	29 ,
227132,20100512,1041, 	31 ,
227132,20100512,1797, 	9 ,
227132,20100512,1261, 	592 ,
226901,20100512,1878, 	6 ,
226366,20100512,1692, 	11 ,
225753,20100512,1815, 	17 ,
225753,20100512,1656, 	1 ,
225753,20100512,1692, 	1 ,
225750,20100512,1692, 	35 ,
225750,20100512,1041, 	1 ,
225746,20100512,1692, 	22 ,
225739,20100512,1692, 	112 ,
225739,20100512,1797, 	23 ,
225739,20100512,1261, 	45 ,
225262,20100512,1815, 	126 ,
225262,20100512,1656, 	4 ,
224639,20100512,1815, 	182 ,
224639,20100512,1656, 	6 ,
224455,20100512,1815, 	4 ,
224067,20100512,1815, 	10 ,
223880,20100512,1815, 	17 ,
223880,20100512,1692, 	11 ,
223447,20100512,1396, 	2 ,
223447,20100512,1815, 	245 ,
223447,20100512,1656, 	4 ,
223447,20100512,1041, 	1 ,
222589,20100512,1815, 	21 ,
222193,20100512,1815, 	90 ,
222193,20100512,1261, 	90 ,
222167,20100512,1815, 	13 ,
222006,20100512,1815, 	200 ,
222006,20100512,1656, 	9 ,
222006,20100512,1692, 	15 ,
221225,20100512,1815, 	149 ,
221225,20100512,1692, 	1 ,
220968,20100512,1815, 	62 ,
220968,20100512,1692, 	46 ,
220968,20100512,1891, 	57 ,
298012,20100513,1815, 	161 ,
297770,20100513,1041, 	75 ,
297444,20100513,1815, 	56 ,
297444,20100513,1656, 	4 ,
297349,20100513,1815, 	14 ,
297107,20100513,1627, 	192 ,
297088,20100513,1815, 	2 ,
297085,20100513,1853, 	6 ,
296949,20100513,1815, 	269 ,
296949,20100513,1692, 	448 ,
296898,20100513,1815, 	8 ,
296898,20100513,1692, 	27 ,
296832,20100513,1815, 	74 ,
296832,20100513,1656, 	1 ,
296832,20100513,1041, 	1 ,
296703,20100513,1815, 	191 ,
296703,20100513,1656, 	1 ,
296670,20100513,1815, 	4 ,
